sampleid,cluster_id,edge,region,n_methods_topk,in_any_label_topk,label_topk_methods,in_astar_path_top200,in_astar_path_top10,astar_path_rank,in_scenic_top200,in_scenic_top10,scenic_rank,in_celloracle_top200,in_celloracle_top10,celloracle_rank
imm_atlas_TT_p01,0,JUNB->JUND,010,1,False,,False,False,,True,False,31.0,False,False,
imm_atlas_TT_p01,0,JUNB->TNF,010,1,False,,False,False,,True,False,165.0,False,False,
imm_atlas_TT_p01,0,JUNB->UBC,110,2,False,,True,False,18.0,True,False,24.0,False,False,
imm_atlas_TT_p01,0,JUNB->ZFP36,010,1,True,scenic,False,False,,True,True,4.0,False,False,
imm_atlas_TT_p01,0,JUND->CCL5,100,1,False,,True,False,57.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->CCR4,110,2,False,,True,False,54.0,True,False,43.0,False,False,
imm_atlas_TT_p01,0,JUND->CD40LG,110,2,False,,True,False,44.0,True,False,172.0,False,False,
imm_atlas_TT_p01,0,JUND->CSTA,100,1,False,,True,False,80.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->FOSL1,100,1,False,,True,False,79.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->GADD45A,110,2,False,,True,False,48.0,True,False,102.0,False,False,
imm_atlas_TT_p01,0,JUND->JUNB,010,1,False,,False,False,,True,False,23.0,False,False,
imm_atlas_TT_p01,0,JUND->MYB,100,1,False,,True,False,76.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->NQO2,100,1,False,,True,False,67.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->PLAUR,100,1,False,,True,False,75.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->RHOH,010,1,False,,False,False,,True,False,30.0,False,False,
imm_atlas_TT_p01,0,JUND->SOX4,100,1,False,,True,False,77.0,False,False,,False,False,
imm_atlas_TT_p01,0,JUND->TGFB1,100,1,False,,True,False,38.0,False,False,,False,False,
imm_atlas_TT_p01,0,KLF2->CCR7,001,1,True,celloracle,False,False,,False,False,,True,True,10.0
imm_atlas_TT_p01,0,KLF2->HIF1A,001,1,False,,False,False,,False,False,,True,False,172.0
imm_atlas_TT_p01,0,KLF2->S1PR1,001,1,False,,False,False,,False,False,,True,False,36.0
imm_atlas_TT_p01,0,KLF3->LTB,001,1,False,,False,False,,False,False,,True,False,28.0
imm_atlas_TT_p01,0,KLF4->ACTA2,010,1,False,,False,False,,True,False,175.0,False,False,
imm_atlas_TT_p01,0,KLF4->SLC4A7,001,1,False,,False,False,,False,False,,True,False,183.0
imm_atlas_TT_p01,0,KLF6->ATF3,110,2,False,,True,False,122.0,True,False,100.0,False,False,
imm_atlas_TT_p01,0,KLF6->DAPK2,100,1,False,,True,False,127.0,False,False,,False,False,
imm_atlas_TT_p01,0,KLF6->JUN,010,1,False,,False,False,,True,False,11.0,False,False,
imm_atlas_TT_p01,0,KLF6->LTC4S,100,1,False,,True,False,126.0,False,False,,False,False,
imm_atlas_TT_p01,0,KLF6->PMAIP1,010,1,False,,False,False,,True,False,90.0,False,False,
imm_atlas_TT_p01,0,KLF6->TUBA1A,010,1,False,,False,False,,True,False,41.0,False,False,
imm_atlas_TT_p01,0,KLF6->WEE1,010,1,False,,False,False,,True,False,155.0,False,False,
imm_atlas_TT_p01,0,KLF9->CEBPB,011,2,False,,False,False,,True,False,111.0,True,False,50.0
imm_atlas_TT_p01,0,KMT2B->ME2,010,1,False,,False,False,,True,False,184.0,False,False,
imm_atlas_TT_p01,0,MAF->CCR4,011,2,False,,False,False,,True,False,112.0,True,False,130.0
imm_atlas_TT_p01,0,MAF->UBC,010,1,False,,False,False,,True,False,18.0,False,False,
imm_atlas_TT_p01,0,MAFB->C1QA,001,1,False,,False,False,,False,False,,True,False,156.0
imm_atlas_TT_p01,0,MAX->SERF2,100,1,False,,True,False,138.0,False,False,,False,False,
imm_atlas_TT_p01,0,MBD2->CD4,001,1,False,,False,False,,False,False,,True,False,91.0
imm_atlas_TT_p01,0,MEF2A->JUN,100,1,False,,True,False,153.0,False,False,,False,False,
imm_atlas_TT_p01,0,MEF2D->JUN,101,2,False,,True,False,147.0,False,False,,True,False,107.0
imm_atlas_TT_p01,0,MYB->EBP,010,1,False,,False,False,,True,False,75.0,False,False,
imm_atlas_TT_p01,0,MYB->ICAM1,010,1,False,,False,False,,True,False,149.0,False,False,
imm_atlas_TT_p01,0,MYBL1->BCL2,010,1,False,,False,False,,True,False,106.0,False,False,
imm_atlas_TT_p01,0,MYBL2->MYC,001,1,False,,False,False,,False,False,,True,False,194.0
imm_atlas_TT_p01,0,MYC->ACTG1,100,1,False,,True,False,136.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->BCL2,001,1,False,,False,False,,False,False,,True,False,92.0
imm_atlas_TT_p01,0,MYC->CITED2,001,1,False,,False,False,,False,False,,True,False,160.0
imm_atlas_TT_p01,0,MYC->DDIT3,001,1,False,,False,False,,False,False,,True,False,121.0
imm_atlas_TT_p01,0,MYC->DDX5,100,1,False,,True,False,119.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->DNAJB1,001,1,False,,False,False,,False,False,,True,False,111.0
imm_atlas_TT_p01,0,MYC->HSPD1,001,1,False,,False,False,,False,False,,True,False,49.0
imm_atlas_TT_p01,0,MYC->ID2,001,1,False,,False,False,,False,False,,True,False,64.0
imm_atlas_TT_p01,0,MYC->IL7R,001,1,True,celloracle,False,False,,False,False,,True,True,5.0
imm_atlas_TT_p01,0,MYC->ITGB1,001,1,False,,False,False,,False,False,,True,False,180.0
imm_atlas_TT_p01,0,MYC->JUN,100,1,False,,True,False,131.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->LAIR1,001,1,False,,False,False,,False,False,,True,False,200.0
imm_atlas_TT_p01,0,MYC->LAT,001,1,False,,False,False,,False,False,,True,False,122.0
imm_atlas_TT_p01,0,MYC->LMNA,001,1,False,,False,False,,False,False,,True,False,66.0
imm_atlas_TT_p01,0,MYC->MXD4,001,1,False,,False,False,,False,False,,True,False,167.0
imm_atlas_TT_p01,0,MYC->NFE2L2,001,1,False,,False,False,,False,False,,True,False,161.0
imm_atlas_TT_p01,0,MYC->NPM1,100,1,False,,True,False,135.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->PIK3R1,001,1,False,,False,False,,False,False,,True,False,115.0
imm_atlas_TT_p01,0,MYC->PMAIP1,001,1,False,,False,False,,False,False,,True,False,73.0
imm_atlas_TT_p01,0,MYC->PRKCQ,001,1,False,,False,False,,False,False,,True,False,188.0
imm_atlas_TT_p01,0,MYC->PTMA,100,1,False,,True,False,32.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->REL,001,1,False,,False,False,,False,False,,True,False,32.0
imm_atlas_TT_p01,0,MYC->RGS2,001,1,False,,False,False,,False,False,,True,False,197.0
imm_atlas_TT_p01,0,MYC->RPL10,100,1,True,astar_path,True,True,5.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL13,100,1,True,astar_path,True,True,7.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL19,100,1,False,,True,False,21.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL22,100,1,False,,True,False,42.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL23,100,1,False,,True,False,59.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL26,100,1,False,,True,False,23.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL27,100,1,False,,True,False,117.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL27A,100,1,False,,True,False,40.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL3,100,1,False,,True,False,22.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL32,100,1,False,,True,False,12.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPL6,100,1,False,,True,False,35.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS15,100,1,False,,True,False,24.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS15A,100,1,False,,True,False,15.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS16,100,1,False,,True,False,30.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS19,100,1,False,,True,False,13.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS20,100,1,False,,True,False,45.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->RPS6,100,1,False,,True,False,20.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->TPD52,001,1,False,,False,False,,False,False,,True,False,126.0
imm_atlas_TT_p01,0,MYC->UBA52,100,1,False,,True,False,47.0,False,False,,False,False,
imm_atlas_TT_p01,0,MYC->UBE2S,001,1,False,,False,False,,False,False,,True,False,150.0
imm_atlas_TT_p01,0,MYC->UBTF,001,1,False,,False,False,,False,False,,True,False,190.0
imm_atlas_TT_p01,0,NFATC1->KDM6B,001,1,False,,False,False,,False,False,,True,False,88.0
imm_atlas_TT_p01,0,NFATC2->CD4,001,1,False,,False,False,,False,False,,True,False,96.0
imm_atlas_TT_p01,0,NFATC2->ICOS,010,1,False,,False,False,,True,False,140.0,False,False,
imm_atlas_TT_p01,0,NFIC->JUN,100,1,False,,True,False,145.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFIL3->AREG,010,1,False,,False,False,,True,False,48.0,False,False,
imm_atlas_TT_p01,0,NFIL3->CD40LG,001,1,False,,False,False,,False,False,,True,False,82.0
imm_atlas_TT_p01,0,NFKB1->B2M,100,1,True,astar_path,True,True,6.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFKB1->BIRC3,011,2,False,,False,False,,True,False,92.0,True,False,94.0
imm_atlas_TT_p01,0,NFKB1->CCL5,010,1,False,,False,False,,True,False,36.0,False,False,221.0
imm_atlas_TT_p01,0,NFKB1->CD2,001,1,False,,False,False,,False,False,,True,False,159.0
imm_atlas_TT_p01,0,NFKB1->CD69,100,1,False,,True,False,170.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFKB1->FAS,010,1,False,,False,False,,True,False,139.0,False,False,681.0
imm_atlas_TT_p01,0,NFKB1->FOXP3,001,1,False,,False,False,,False,False,,True,False,117.0
imm_atlas_TT_p01,0,NFKB1->IL32,001,1,False,,False,False,,False,False,,True,False,23.0
imm_atlas_TT_p01,0,NFKB1->ISG20,010,1,False,,False,False,,True,False,134.0,False,False,
imm_atlas_TT_p01,0,NFKB1->JUNB,100,1,False,,True,False,65.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFKB1->LTA,001,1,False,,False,False,,False,False,,True,False,145.0
imm_atlas_TT_p01,0,NFKB1->LTB,011,2,False,,False,False,,True,False,104.0,True,False,24.0
imm_atlas_TT_p01,0,NFKB1->MAF,001,1,False,,False,False,,False,False,,True,False,191.0
imm_atlas_TT_p01,0,NFKB1->MAP3K8,010,1,False,,False,False,,True,False,53.0,False,False,922.0
imm_atlas_TT_p01,0,NFKB1->MCL1,010,1,False,,False,False,,True,False,164.0,False,False,
imm_atlas_TT_p01,0,NFKB1->NCOR1,010,1,False,,False,False,,True,False,185.0,False,False,
imm_atlas_TT_p01,0,NFKB1->NFKB2,010,1,False,,False,False,,True,False,154.0,False,False,334.0
imm_atlas_TT_p01,0,NFKB1->NFKBIA,010,1,False,,False,False,234.0,True,False,27.0,False,False,
imm_atlas_TT_p01,0,NFKB1->NR4A1,010,1,False,,False,False,,True,False,99.0,False,False,445.0
imm_atlas_TT_p01,0,NFKB1->NR4A2,010,1,False,,False,False,,True,False,55.0,False,False,549.0
imm_atlas_TT_p01,0,NFKB1->OPTN,010,1,False,,False,False,,True,False,91.0,False,False,
imm_atlas_TT_p01,0,NFKB1->PTGER4,001,1,False,,False,False,,False,False,,True,False,176.0
imm_atlas_TT_p01,0,NFKB1->RELB,011,2,False,,False,False,,True,False,120.0,True,False,170.0
imm_atlas_TT_p01,0,NFKB1->RIPK1,010,1,False,,False,False,,True,False,97.0,False,False,
imm_atlas_TT_p01,0,NFKB1->SQSTM1,010,1,False,,False,False,,True,False,83.0,False,False,
imm_atlas_TT_p01,0,NFKB1->STAT4,011,2,False,,False,False,,True,False,38.0,True,False,16.0
imm_atlas_TT_p01,0,NFKB1->TIMP1,010,1,False,,False,False,,True,False,200.0,False,False,
imm_atlas_TT_p01,0,NFKB1->TNFAIP3,111,3,False,,True,False,120.0,True,False,163.0,True,False,22.0
imm_atlas_TT_p01,0,NFKB1->UPP1,011,2,False,,False,False,,True,False,195.0,True,False,112.0
imm_atlas_TT_p01,0,NFKB1->VIM,100,1,False,,True,False,115.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFKB2->CCL5,010,1,False,,False,False,,True,False,117.0,False,False,1097.0
imm_atlas_TT_p01,0,NFKB2->HIF1A,010,1,False,,False,False,,True,False,151.0,False,False,
imm_atlas_TT_p01,0,NFKB2->IL32,001,1,False,,False,False,,False,False,,True,False,37.0
imm_atlas_TT_p01,0,NFKB2->NFKBIA,010,1,False,,False,False,,True,False,115.0,False,False,
imm_atlas_TT_p01,0,NFYA->ACTB,100,1,False,,True,False,50.0,False,False,,False,False,
imm_atlas_TT_p01,0,NFYB->ACTB,100,1,False,,True,False,51.0,False,False,,False,False,
imm_atlas_TT_p01,0,NR3C1->ABCA1,001,1,False,,False,False,,False,False,,True,False,131.0
imm_atlas_TT_p01,0,NR3C1->ANXA1,010,1,False,,False,False,,True,False,32.0,False,False,
imm_atlas_TT_p01,0,NR3C1->CD40LG,010,1,False,,False,False,,True,False,96.0,False,False,
imm_atlas_TT_p01,0,NR3C1->CEBPB,001,1,False,,False,False,,False,False,,True,False,26.0
imm_atlas_TT_p01,0,NR3C1->ETS1,001,1,False,,False,False,,False,False,203.0,True,False,29.0
imm_atlas_TT_p01,0,NR3C1->FAS,010,1,False,,False,False,,True,False,103.0,False,False,224.0
imm_atlas_TT_p01,0,NR3C1->FBXO32,011,2,False,,False,False,,True,False,58.0,True,False,42.0
imm_atlas_TT_p01,0,NR3C1->FKBP5,010,1,False,,False,False,,True,False,136.0,False,False,
imm_atlas_TT_p01,0,NR3C1->FOXO1,011,2,False,,False,False,,True,False,39.0,True,False,57.0
imm_atlas_TT_p01,0,NR3C1->FOXO3,010,1,False,,False,False,,True,False,194.0,False,False,219.0
imm_atlas_TT_p01,0,NR3C1->GLCCI1,001,1,False,,False,False,,False,False,,True,False,109.0
imm_atlas_TT_p01,0,NR3C1->GLUL,011,2,False,,False,False,,True,False,56.0,True,False,25.0
imm_atlas_TT_p01,0,NR3C1->IL2,010,1,False,,False,False,,True,False,85.0,False,False,
imm_atlas_TT_p01,0,NR3C1->IRAK3,010,1,False,,False,False,,True,False,174.0,False,False,1078.0
imm_atlas_TT_p01,0,NR3C1->IRS2,011,2,False,,False,False,,True,False,84.0,True,False,90.0
imm_atlas_TT_p01,0,NR3C1->ITGB2,001,1,False,,False,False,,False,False,,True,False,169.0
imm_atlas_TT_p01,0,NR3C1->KCNA3,001,1,False,,False,False,,False,False,,True,False,184.0
imm_atlas_TT_p01,0,NR3C1->KLF9,001,1,False,,False,False,,False,False,,True,False,20.0
imm_atlas_TT_p01,0,NR3C1->MT2A,001,1,True,celloracle,False,False,,False,False,,True,True,6.0
imm_atlas_TT_p01,0,NR3C1->MYC,001,1,False,,False,False,,False,False,,True,False,134.0
imm_atlas_TT_p01,0,NR3C1->NFKBIA,010,1,False,,False,False,,True,False,135.0,False,False,
imm_atlas_TT_p01,0,NR3C1->NR4A2,010,1,False,,False,False,,True,False,182.0,False,False,227.0
imm_atlas_TT_p01,0,NR3C1->PNRC1,010,1,False,,False,False,,True,False,87.0,False,False,
imm_atlas_TT_p01,0,NR3C1->RHOB,001,1,False,,False,False,,False,False,,True,False,67.0
imm_atlas_TT_p01,0,NR4A1->JUN,001,1,False,,False,False,,False,False,,True,False,15.0
imm_atlas_TT_p01,0,NR4A3->BIRC3,001,1,False,,False,False,,False,False,,True,False,93.0
imm_atlas_TT_p01,0,NRF1->MT2A,001,1,False,,False,False,,False,False,,True,False,65.0
imm_atlas_TT_p01,0,PATZ1->CD8A,001,1,False,,False,False,,False,False,,True,False,144.0
imm_atlas_TT_p01,0,POU2F2->BCL2,001,1,False,,False,False,,False,False,,True,False,157.0
imm_atlas_TT_p01,0,POU2F2->ETS1,001,1,False,,False,False,,False,False,,True,False,62.0
imm_atlas_TT_p01,0,POU2F2->ID2,001,1,False,,False,False,,False,False,,True,False,19.0
imm_atlas_TT_p01,0,PPARG->CDKN2A,010,1,False,,False,False,,True,False,79.0,False,False,
imm_atlas_TT_p01,0,PRDM1->DUSP16,001,1,False,,False,False,,False,False,,True,False,138.0
imm_atlas_TT_p01,0,PRDM1->ID3,001,1,False,,False,False,,False,False,,True,False,128.0
imm_atlas_TT_p01,0,PRDM1->MYC,001,1,False,,False,False,,False,False,,True,False,79.0
imm_atlas_TT_p01,0,PRDM1->PMAIP1,001,1,False,,False,False,,False,False,,True,False,11.0
imm_atlas_TT_p01,0,PRDM1->PSMB8,010,1,False,,False,False,,True,False,93.0,False,False,
imm_atlas_TT_p01,0,RARA->ADA,010,1,False,,False,False,,True,False,127.0,False,False,
imm_atlas_TT_p01,0,REL->BIRC3,001,1,False,,False,False,,False,False,,True,False,40.0
imm_atlas_TT_p01,0,REL->CCL5,010,1,False,,False,False,,True,False,60.0,False,False,348.0
imm_atlas_TT_p01,0,REL->NFKB1,011,2,False,,False,False,,True,False,52.0,True,False,118.0
imm_atlas_TT_p01,0,REL->NFKBIA,010,1,False,,False,False,244.0,True,False,77.0,False,False,
imm_atlas_TT_p01,0,REL->TNFAIP3,111,3,False,,True,False,128.0,True,False,88.0,True,False,21.0
imm_atlas_TT_p01,0,RELA->TNFAIP3,100,1,False,,True,False,184.0,False,False,,False,False,
imm_atlas_TT_p01,0,RELB->BCL2,010,1,False,,False,False,,True,False,109.0,False,False,
imm_atlas_TT_p01,0,RELB->BIRC3,011,2,False,,False,False,,True,False,73.0,True,False,48.0
imm_atlas_TT_p01,0,RELB->MYB,010,1,False,,False,False,,True,False,118.0,False,False,1025.0
imm_atlas_TT_p01,0,RORA->CCR6,001,1,False,,False,False,,False,False,,True,False,18.0
imm_atlas_TT_p01,0,RORA->NR1D2,001,1,False,,False,False,,False,False,,True,False,100.0
imm_atlas_TT_p01,0,RORC->CCR6,001,1,False,,False,False,,False,False,,True,False,177.0
imm_atlas_TT_p01,0,RUNX1->CD2,001,1,False,,False,False,,False,False,,True,False,54.0
imm_atlas_TT_p01,0,RUNX1->CD8A,001,1,False,,False,False,,False,False,,True,False,33.0
imm_atlas_TT_p01,0,RUNX1->IL7R,100,1,False,,True,False,137.0,False,False,,False,False,
imm_atlas_TT_p01,0,RUNX3->FOXP3,010,1,False,,False,False,,True,False,101.0,False,False,
imm_atlas_TT_p01,0,SMAD3->FOXO3,010,1,False,,False,False,,True,False,166.0,False,False,
imm_atlas_TT_p01,0,SMAD3->JUN,100,1,False,,True,False,166.0,False,False,,False,False,
imm_atlas_TT_p01,0,SMAD3->TBX21,010,1,False,,False,False,,True,False,143.0,False,False,
imm_atlas_TT_p01,0,SMAD4->ID2,001,1,False,,False,False,,False,False,,True,False,44.0
imm_atlas_TT_p01,0,SMAD4->JUN,100,1,False,,True,False,162.0,False,False,,False,False,
imm_atlas_TT_p01,0,SMAD4->RGCC,001,1,False,,False,False,,False,False,,True,False,99.0
imm_atlas_TT_p01,0,SP1->ACAT1,010,1,False,,False,False,,True,False,156.0,False,False,
imm_atlas_TT_p01,0,SP1->CDK6,010,1,False,,False,False,,True,False,152.0,False,False,
imm_atlas_TT_p01,0,SP1->F2R,010,1,False,,False,False,,True,False,89.0,False,False,
imm_atlas_TT_p01,0,SP1->FOS,100,1,False,,True,False,82.0,False,False,,False,False,
imm_atlas_TT_p01,0,SP1->IRS2,010,1,False,,False,False,,True,False,181.0,False,False,
imm_atlas_TT_p01,0,SP1->JUN,100,1,False,,True,False,163.0,False,False,,False,False,
imm_atlas_TT_p01,0,SP1->MGAT1,010,1,False,,False,False,,True,False,186.0,False,False,
imm_atlas_TT_p01,0,SP1->PARG,010,1,False,,False,False,,True,False,158.0,False,False,
imm_atlas_TT_p01,0,SP1->PDHA1,010,1,False,,False,False,,True,False,110.0,False,False,
imm_atlas_TT_p01,0,SP1->RPS3A,100,1,False,,True,False,17.0,False,False,,False,False,
imm_atlas_TT_p01,0,SP1->SLC4A2,010,1,False,,False,False,,True,False,159.0,False,False,
imm_atlas_TT_p01,0,SP1->TTF1,010,1,False,,False,False,,True,False,95.0,False,False,
imm_atlas_TT_p01,0,SP1->VIM,100,1,False,,True,False,172.0,False,False,,False,False,
imm_atlas_TT_p01,0,SP3->BCL2,010,1,False,,False,False,,True,False,153.0,False,False,
imm_atlas_TT_p01,0,SP3->UBC,100,1,False,,True,False,152.0,False,False,,False,False,
imm_atlas_TT_p01,0,SP4->BCL2,001,1,False,,False,False,,False,False,207.0,True,False,83.0
imm_atlas_TT_p01,0,SPI1->CCR7,001,1,False,,False,False,,False,False,,True,False,119.0
imm_atlas_TT_p01,0,SPI1->CYBB,010,1,False,,False,False,,True,False,126.0,False,False,1115.0
imm_atlas_TT_p01,0,SPI1->IL7R,001,1,False,,False,False,,False,False,,True,False,38.0
imm_atlas_TT_p01,0,SPI1->IRF4,010,1,False,,False,False,,True,False,144.0,False,False,997.0
imm_atlas_TT_p01,0,SREBF1->IRS2,001,1,False,,False,False,,False,False,,True,False,116.0
imm_atlas_TT_p01,0,SRF->ACTB,100,1,False,,True,False,56.0,False,False,,False,False,
imm_atlas_TT_p01,0,SRF->FOS,100,1,False,,True,False,98.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT1->ACAT1,010,1,False,,False,False,,True,False,193.0,False,False,
imm_atlas_TT_p01,0,STAT1->CASP4,010,1,False,,False,False,,True,False,130.0,False,False,
imm_atlas_TT_p01,0,STAT1->CASP8,010,1,False,,False,False,,True,False,138.0,False,False,538.0
imm_atlas_TT_p01,0,STAT1->FAS,010,1,False,,False,False,,True,False,179.0,False,False,402.0
imm_atlas_TT_p01,0,STAT1->FOS,100,1,False,,True,False,64.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT1->GADD45A,001,1,False,,False,False,,False,False,248.0,True,False,98.0
imm_atlas_TT_p01,0,STAT1->GATA3,001,1,False,,False,False,,False,False,,True,False,27.0
imm_atlas_TT_p01,0,STAT1->GBP1,001,1,False,,False,False,,False,False,216.0,True,False,85.0
imm_atlas_TT_p01,0,STAT1->HDAC7,001,1,False,,False,False,,False,False,,True,False,148.0
imm_atlas_TT_p01,0,STAT1->HLA-A,010,1,False,,False,False,,True,False,69.0,False,False,
imm_atlas_TT_p01,0,STAT1->HLA-E,100,1,False,,True,False,182.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT1->IFITM1,001,1,False,,False,False,318.0,False,False,,True,False,60.0
imm_atlas_TT_p01,0,STAT1->IRF1,011,2,False,,False,False,,True,False,190.0,True,False,52.0
imm_atlas_TT_p01,0,STAT1->IRF9,001,1,False,,False,False,,False,False,246.0,True,False,192.0
imm_atlas_TT_p01,0,STAT1->ISG15,001,1,False,,False,False,,False,False,,True,False,168.0
imm_atlas_TT_p01,0,STAT1->JAK1,010,1,False,,False,False,,True,False,46.0,False,False,
imm_atlas_TT_p01,0,STAT1->JUN,100,1,False,,True,False,134.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT1->LAP3,010,1,False,,False,False,,True,False,188.0,False,False,
imm_atlas_TT_p01,0,STAT1->LAT,001,1,False,,False,False,,False,False,,True,False,133.0
imm_atlas_TT_p01,0,STAT1->MX1,010,1,False,,False,False,,True,False,150.0,False,False,1073.0
imm_atlas_TT_p01,0,STAT1->NCL,010,1,False,,False,False,,True,False,113.0,False,False,
imm_atlas_TT_p01,0,STAT1->PIK3R1,001,1,False,,False,False,,False,False,,True,False,152.0
imm_atlas_TT_p01,0,STAT1->SOCS3,001,1,False,,False,False,,False,False,,True,False,77.0
imm_atlas_TT_p01,0,STAT1->STAT2,010,1,False,,False,False,,True,False,162.0,False,False,352.0
imm_atlas_TT_p01,0,STAT1->VPS33B,010,1,False,,False,False,,True,False,105.0,False,False,
imm_atlas_TT_p01,0,STAT2->STAT1,001,1,False,,False,False,,False,False,,True,False,198.0
imm_atlas_TT_p01,0,STAT3->FOS,100,1,False,,True,False,25.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT3->JUNB,100,1,False,,True,False,34.0,False,False,,False,False,
imm_atlas_TT_p01,0,STAT3->ZFP36,100,1,False,,True,False,160.0,False,False,,False,False,
